Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","0.8","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","0.8","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","0.8","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","0.9","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20142016","2014-2016","%","0.8","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20142016","2014-2016","%","0.7","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20142016","2014-2016","%","0.9","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","0.9","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","0.9","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","0.9","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","0.8","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","0.6","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","<0.5","A","Official figure","Official estimate"
